Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Bo : Current,Custom_SKU,Match,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
Kate Spade Gemma Wallet On Chain Leather Crossbody Bag Purse Handbag (Yuzu Jam),204658.0,156480.0,76.94,2.0,76.94,$129.99 ,$79.72 ,A6SA3YQONVT1,5.0,B0C54CZMDH,0196021272202,196021272202,B09XC5V427,Kate Spade New York,no,,GB196021272202,N,https://www.google.com/search?q=196021272202+Kate+Spade+Gemma+Wallet+On+Chain+Leather+Crossbody+Bag+Purse+Handbag+%28Yuzu+Jam%29&tbm=shop,https://www.amazon.com/dp/B0C54CZMDH?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York All Day Large Tote Timeless Taupe One Size,248525.0,210533.0,156.75,3.0,150.41,$248.00 ,$148.53 ,A3MM37OCN70BL,2.0,B0B65L373Z,0196021160578,196021160578,B08JJ61GQP,Kate Spade New York,yes,,GB196021160578,Y,https://www.google.com/search?q=196021160578+Kate+Spade+New+York+All+Day+Large+Tote+Timeless+Taupe+One+Size&tbm=shop,https://www.amazon.com/dp/B0B65L373Z?psc=1,"https://www.google.com/shopping/product/8709146783827139970/offers?q=196021160578&prds=cid:8709146783827139970,cond:1",Not Found,,,,,N
Kate Spade New York All Day Large Tote Pale Hydrangea One Size,252768.0,213346.0,159.0,73.0,159.0,$279.00 ,$159.00 ,AT1XJTZC6RZLX,1.0,B09JSGNDQK,0196021000355,196021000355,B08JJ61GQP,Kate Spade New York,no,,GB196021000355,Y,https://www.google.com/search?q=196021000355+Kate+Spade+New+York+All+Day+Large+Tote+Pale+Hydrangea+One+Size&tbm=shop,https://www.amazon.com/dp/B09JSGNDQK?psc=1,"https://www.google.com/shopping/product/3039648083850330585/offers?q=196021000355&prds=cid:3039648083850330585,cond:1",Zappos.com,292.24,496.81,552.33,,N
"Kate Spade New York Vintage Cherry Dot 2-Piece Round Storage Set, 3.95 LB, Multi",227771.0,116821.0,44.14,59.0,44.14,$50.00 ,$49.95 ,A1S6914ST7IGDS,2.0,B086LKGTPT,0882864861559,882864861559,,Kate Spade New York,yes,,GB882864861559,N,https://www.google.com/search?q=882864861559+Kate+Spade+New+York+Vintage+Cherry+Dot+2-Piece+Round+Storage+Set%2C+3.95+LB%2C+Multi&tbm=shop,https://www.amazon.com/dp/B086LKGTPT?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Joy Dot Oven Mitt & Pot Grabber 2-Pack Set, 7"" x 13"", 8"" Round, Navy Blue/Cream",112824.0,83195.0,19.0,1000.0,19.0,$23.99 ,,-,0.0,B0CFYKTTN3,0028332817127,028332817127,B0CFYW4684,Kate Spade New York,yes,,GB028332817127,Y,https://www.google.com/search?q=028332817127+Kate+Spade+New+York+Joy+Dot+Oven+Mitt+%26+Pot+Grabber+2-Pack+Set%2C+7%22+x+13%22%2C+8%22+Round%2C+Navy+Blue%2FCream&tbm=shop,https://www.amazon.com/dp/B0CFYKTTN3?psc=1,"https://www.google.com/shopping/product/1572251438430893306/offers?q=028332817127&prds=cid:1572251438430893306,cond:1",Zola,23.99,40.78,45.34,,N
Kate Spade Monica Leather Crossbody Bag,464045.0,665040.0,101.22,16.0,99.9,$186.00 ,$105.12 ,A6SA3YQONVT1,5.0,B0CDVK4BL6,0196021324659,196021324659,B0CDVKMCSP,Kate spade New York,yes,,GB196021324659,Y,https://www.google.com/search?q=196021324659+Kate+Spade+Monica+Leather+Crossbody+Bag&tbm=shop,https://www.amazon.com/dp/B0CDVK4BL6?psc=1,"https://www.google.com/shopping/product/12597023917797944259/offers?q=196021324659&prds=cid:12597023917797944259,cond:1",Not Found,,,,,N
"Kate Spade Monica Leather Crossbody Purse for Women, Warm beige",622415.0,622415.0,159.94,1.0,159.94,$167.77 ,$157.12 ,A6SA3YQONVT1,2.0,B0CVK9YQM2,0196021413490,196021413490,B0CDVKMCSP,Kate Spade,no,,GB196021413490,Y,https://www.google.com/search?q=196021413490+Kate+Spade+Monica+Leather+Crossbody+Purse+for+Women%2C+Warm+beige&tbm=shop,https://www.amazon.com/dp/B0CVK9YQM2?psc=1,"https://www.google.com/shopping/product/17697071538020316727/offers?q=196021413490&prds=cid:17697071538020316727,cond:1",Not Found,,,,,N
"Kate Spade New York Double Ended Highlighter Set of 4, Assorted Colors",296352.0,245628.0,18.95,19.0,18.95,$49.93 ,,-,0.0,B07RP45MLG,0825466982215,825466982215,,Kate Spade New York,yes,,GB825466982215,N,https://www.google.com/search?q=825466982215+Kate+Spade+New+York+Double+Ended+Highlighter+Set+of+4%2C+Assorted+Colors&tbm=shop,https://www.amazon.com/dp/B07RP45MLG?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Take Note Large Leatherette Initial Notebook, Bound Journal Includes 168 Lined Pages, G (Blue)",229189.0,224286.0,51.11,1.0,51.11,$75.62 ,$53.52 ,-,1.0,B07MNXTCVN,0825466975132,825466975132,B08XK8FZCH,Kate Spade New York,no,,GB825466975132,Y,https://www.google.com/search?q=825466975132+Kate+Spade+New+York+Take+Note+Large+Leatherette+Initial+Notebook%2C+Bound+Journal+Includes+168+Lined+Pages%2C+G+%28Blue%29&tbm=shop,https://www.amazon.com/dp/B07MNXTCVN?psc=1,"https://www.google.com/shopping/product/16208341717216803178/offers?q=825466975132&prds=cid:16208341717216803178,cond:1",FineStationery.com,27.0,45.9,51.03,50.11,Y
"kate spade handbag for women Leila shoulder bag tote bag in leather, Light sand",253837.0,307334.0,134.92,2.0,134.92,$190.95 ,$149.78 ,AZB3X1Q0X22QL,2.0,B0C7XW6Q9C,0196021275401,196021275401,B0C8BL37R5,kate spade new york,yes,,GB196021275401,N,https://www.google.com/search?q=196021275401+kate+spade+handbag+for+women+Leila+shoulder+bag+tote+bag+in+leather%2C+Light+sand&tbm=shop,https://www.amazon.com/dp/B0C7XW6Q9C?psc=1,,,,,,,N
"Kate Spade New York Women's Carey Smooth Leather Small Flap Quilted Shoulder Bag, Parchment",1374579.0,1202138.0,,,,$204.80 ,$146.18 ,-,,B0CMW5JDD6,0196021216855,196021216855,,Kate Spade New York,no,,GB196021216855,Y,https://www.google.com/search?q=196021216855+Kate+Spade+New+York+Women%27s+Carey+Smooth+Leather+Small+Flap+Quilted+Shoulder+Bag%2C+Parchment&tbm=shop,https://www.amazon.com/dp/B0CMW5JDD6?psc=1,"https://www.google.com/shopping/product/661279030808853506/offers?q=196021216855&prds=cid:661279030808853506,cond:1",Not Found,,,,,N
"Kate Spade New York Oak Street 2-Piece Candlestick Set, 1.30 LB, White",322109.0,367502.0,50.0,1000.0,50.0,$50.00 ,,-,0.0,B089TQRH6T,0882864865168,882864865168,B0988FDLJP,Kate Spade New York,yes,,GB882864865168,Y,https://www.google.com/search?q=882864865168+Kate+Spade+New+York+Oak+Street+2-Piece+Candlestick+Set%2C+1.30+LB%2C+White&tbm=shop,https://www.amazon.com/dp/B089TQRH6T?psc=1,"https://www.google.com/shopping/product/18430776804581329889/offers?q=882864865168&prds=cid:18430776804581329889,cond:1",Zola,49.99,84.98,94.48,,N
"Kate Spade New York Black Ink Pen Set of 5, Smooth Plastic Click Pens, Rugby Stripe",195297.0,197470.0,22.0,1.0,21.96,$35.00 ,$25.45 ,A25BV3FOT7QIAF,4.0,B01N6WXM9P,0825466941793,825466941793,,Kate Spade New York,yes,,GB825466941793,N,https://www.google.com/search?q=825466941793+Kate+Spade+New+York+Black+Ink+Pen+Set+of+5%2C+Smooth+Plastic+Click+Pens%2C+Rugby+Stripe&tbm=shop,https://www.amazon.com/dp/B01N6WXM9P?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York Flash Glitter Crossbody (pink),364755.0,593589.0,77.94,4.0,77.94,$125.00 ,$81.37 ,A6SA3YQONVT1,6.0,B0BP5QNXLG,0196021188480,196021188480,B0BNY1CB2K,Kate Spade New York,no,,GB196021188480,N,https://www.google.com/search?q=196021188480+Kate+Spade+New+York+Flash+Glitter+Crossbody+%28pink%29&tbm=shop,https://www.amazon.com/dp/B0BP5QNXLG?psc=1,Not Found,Not Found,,,,,N
Kate Spade Pebbled Leather Convertible Wristlet (Warm gingerbread),330155.0,324034.0,51.94,4.0,51.94,$92.77 ,$55.33 ,A6SA3YQONVT1,7.0,B0BDDHP62J,0196021077951,196021077951,,Kate Spade New York,no,,GB196021077951,Y,https://www.google.com/search?q=196021077951+Kate+Spade+Pebbled+Leather+Convertible+Wristlet+%28Warm+gingerbread%29&tbm=shop,https://www.amazon.com/dp/B0BDDHP62J?psc=1,"https://www.google.com/shopping/product/12921910335525279083/offers?q=196021077951&prds=cid:12921910335525279083,cond:1",Not Found,,,,,N
kate spade new york Emerald Stud Earrings,296259.0,296730.0,29.0,6.0,29.0,$94.04 ,$37.00 ,A2J0H34OG9K2I0,3.0,B06XKYVR3Q,0098686662063,098686662063,B0746RNWF6,Kate Spade New York,yes,,GB098686662063,Y,https://www.google.com/search?q=098686662063+kate+spade+new+york+Emerald+Stud+Earrings&tbm=shop,https://www.amazon.com/dp/B06XKYVR3Q?psc=1,"https://www.google.com/shopping/product/6668542888522164755/offers?q=098686662063&prds=cid:6668542888522164755,cond:1",Not Found,,,,,N
"Kate Spade New York Larabee Dot 4-Piece Stemless White Wine Glass Set, 12 fluid ounces",241849.0,150371.0,73.0,18.0,73.0,$299.99 ,$72.44 ,A4ACPN6V4Z5AW,3.0,B00BYIOOD6,0882864427144,882864427144,,Kate Spade New York,no,,GB882864427144,Y,https://www.google.com/search?q=882864427144+Kate+Spade+New+York+Larabee+Dot+4-Piece+Stemless+White+Wine+Glass+Set%2C+12+fluid+ounces&tbm=shop,https://www.amazon.com/dp/B00BYIOOD6?psc=1,"https://www.google.com/shopping/product/15998568934483100160/offers?q=882864427144&prds=cid:15998568934483100160,cond:1",Not Found,,,,,N
"Kate Spade New York Black Stapler, Cute Stapler for Office or Home, Decorative Desk Accessory, Picture Dot",152200.0,138198.0,28.95,114.0,28.95,$28.95 ,,-,0.0,B0C9N1M6M4,0825466163607,825466163607,,Kate Spade New York,yes,,GB825466163607,N,https://www.google.com/search?q=825466163607+Kate+Spade+New+York+Black+Stapler%2C+Cute+Stapler+for+Office+or+Home%2C+Decorative+Desk+Accessory%2C+Picture+Dot&tbm=shop,https://www.amazon.com/dp/B0C9N1M6M4?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York crossbody purse for women Staci phone crossbody, Tinsel Black",306101.0,338572.0,93.99,2.0,93.99,$148.00 ,$104.95 ,A3Q8XH0WHEBH8F,1.0,B0C9LL93BM,0196021186059,196021186059,B0C6FRQCD9,Kate Spade New York,yes,,GB196021186059,Y,https://www.google.com/search?q=196021186059+Kate+Spade+New+York+crossbody+purse+for+women+Staci+phone+crossbody%2C+Tinsel+Black&tbm=shop,https://www.amazon.com/dp/B0C9LL93BM?psc=1,"https://www.google.com/shopping/product/14889802950445837632/offers?q=196021186059&prds=cid:14889802950445837632,cond:1",Kate Spade New York,168.0,285.6,317.52,,N
Kate Spade New York Rise and Shine Stud Earrings Clear,395463.0,341478.0,23.99,1.0,23.98,$39.99 ,$27.99 ,A3SS984SJJO4J5,4.0,B07Z6Q8Y9T,0767883483794,767883483794,,Kate Spade New York,yes,,GB767883483794,Y,https://www.google.com/search?q=767883483794+Kate+Spade+New+York+Rise+and+Shine+Stud+Earrings+Clear&tbm=shop,https://www.amazon.com/dp/B07Z6Q8Y9T?psc=1,"https://www.google.com/shopping/product/10709890416775789511/offers?q=767883483794&prds=cid:10709890416775789511,cond:1",Not Found,,,,,N
"Kate Spade New York Large Capacity Insulated Cooler Bag, Soft Sided Portable Beach Cooler-Tote for Women, Garden Plaid",166330.0,167941.0,39.95,44.0,39.95,$39.95 ,,-,0.0,B0BP99G2Y9,0825466161443,825466161443,B08GSS3J8L,Kate Spade New York,yes,,GB825466161443,N,https://www.google.com/search?q=825466161443+Kate+Spade+New+York+Large+Capacity+Insulated+Cooler+Bag%2C+Soft+Sided+Portable+Beach+Cooler-Tote+for+Women%2C+Garden+Plaid&tbm=shop,https://www.amazon.com/dp/B0BP99G2Y9?psc=1,Not Found,Not Found,,,,,N
Kate Spade Women's Full Circle Silver Tone Hoop Crystals Earrings,177837.0,163749.0,25.28,8.0,23.25,$58.00 ,$22.57 ,A1CCP5T3N7U535,4.0,B07NPWSLZQ,0098686728370,098686728370,,Kate Spade New York,yes,,GB098686728370,N,https://www.google.com/search?q=098686728370+Kate+Spade+Women%27s+Full+Circle+Silver+Tone+Hoop+Crystals+Earrings&tbm=shop,https://www.amazon.com/dp/B07NPWSLZQ?psc=1,Not Found,Not Found,,,,,N
Kate Spade Glimmer Glitter Pochette (Gold),627380.0,572330.0,109.0,1.0,109.0,$144.77 ,$102.01 ,A364XKXOSDDE3D,1.0,B0CMYM33Z3,0196021372209,196021372209,B0CMYR1PZZ,Kate Spade New York,yes,,GB196021372209,Y,https://www.google.com/search?q=196021372209+Kate+Spade+Glimmer+Glitter+Pochette+%28Gold%29&tbm=shop,https://www.amazon.com/dp/B0CMYM33Z3?psc=1,"https://www.google.com/shopping/product/2244421652095310675/offers?q=196021372209&prds=cid:2244421652095310675,cond:1",Not Found,,,,,N
Kate Spade Rosie Rosie North South Swingpack Crossbody (Parchment),1411788.0,1411788.0,149.0,5.0,149.0,$198.00 ,$198.00 ,A316X216AI9M56,1.0,B0CWCJXM7K,0196021413506,196021413506,B0CNDZGHNN,Kate Spade New York,yes,,GB196021413506,Y,https://www.google.com/search?q=196021413506+Kate+Spade+Rosie+Rosie+North+South+Swingpack+Crossbody+%28Parchment%29&tbm=shop,https://www.amazon.com/dp/B0CWCJXM7K?psc=1,"https://www.google.com/shopping/product/16551113500688092478/offers?q=196021413506&prds=cid:16551113500688092478,cond:1",Not Found,,,,,N
"Kate Spade New York Decorative Storage Boxes with Lids, 3 Pack Sturdy Organizer Storage Bins, Includes Small Medium Large Pink Nesting Boxes with Magnetic Closure, Falling Flower",190016.0,151186.0,44.95,59.0,44.95,$61.00 ,$91.84 ,AP3VA1GJZM3EQ,1.0,B0831T798Y,0825466999282,825466999282,B098R5QV25,Kate Spade New York,yes,,GB825466999282,N,https://www.google.com/search?q=825466999282+Kate+Spade+New+York+Decorative+Storage+Boxes+with+Lids%2C+3+Pack+Sturdy+Organizer+Storage+Bins%2C+Includes+Small+Medium+Large+Pink+Nesting+Boxes+with+Magnetic+Closure%2C+Falling+Flower&tbm=shop,https://www.amazon.com/dp/B0831T798Y?psc=1,Not Found,Not Found,,,,,N
Kate Spade Kitt Nylon Large Tote (Red sangria),194303.0,201237.0,,,195.0,$199.99 ,$196.00 ,A316X216AI9M56,1.0,B0CFHWJR8L,0196021324611,196021324611,B09YFX29HK,Kate spade New York,yes,,GB196021324611,N,https://www.google.com/search?q=196021324611+Kate+Spade+Kitt+Nylon+Large+Tote+%28Red+sangria%29&tbm=shop,https://www.amazon.com/dp/B0CFHWJR8L?psc=1,,,,,,,N
"Kate Spade New York Yours Truly Pave Heart Drop Earrings, rose gold, Medium",241361.0,245105.0,34.0,4.0,34.0,$59.98 ,$35.02 ,A2YBM97HN3Z7ZT,3.0,B0BBDBCFHL,0767883050774,767883050774,,Kate Spade New York,yes,,GB767883050774,Y,https://www.google.com/search?q=767883050774+Kate+Spade+New+York+Yours+Truly+Pave+Heart+Drop+Earrings%2C+rose+gold%2C+Medium&tbm=shop,https://www.amazon.com/dp/B0BBDBCFHL?psc=1,"https://www.google.com/shopping/product/7509240398057617609/offers?q=767883050774&prds=cid:7509240398057617609,cond:1",Not Found,,,,,N
"Kate Spade Luggage Tag, Multi Glitter (175936)",216759.0,303073.0,15.7,316.0,15.7,$22.95 ,,-,0.0,B01N5HPXXZ,0825466941946,825466941946,B01N5HPY62,Kate Spade New York,yes,,GB825466941946,Y,https://www.google.com/search?q=825466941946+Kate+Spade+Luggage+Tag%2C+Multi+Glitter+%28175936%29&tbm=shop,https://www.amazon.com/dp/B01N5HPXXZ?psc=1,"https://www.google.com/shopping/product/5571914097105492437/offers?q=825466941946&prds=cid:5571914097105492437,cond:1",Not Found,,,,,N
Kate Spade New York Women's Holland Three-Hand Brown Leather Band Watch and Earrings Gift Set (Model: KSW9071SET),258318.0,272962.0,228.0,,228.0,$228.00 ,,-,0.0,B0CCGM4QSG,0796483624184,796483624184,B07S4FTT1G,Kate Spade New York,yes,,GB796483624184,N,https://www.google.com/search?q=796483624184+Kate+Spade+New+York+Women%27s+Holland+Three-Hand+Brown+Leather+Band+Watch+and+Earrings+Gift+Set+%28Model%3A+KSW9071SET%29&tbm=shop,https://www.amazon.com/dp/B0CCGM4QSG?psc=1,Not Found,Not Found,,,,,N
"kate spade new york Women's Holland Quartz Stainless Steel Three-Hand Watch, Color: Gold (Model: KSW1814)",344756.0,300480.0,176.54,1000.0,176.54,$248.00 ,$326.94 ,ANZYNJW9IIF9C,1.0,B0CH3RHY4F,0796483635272,796483635272,B07S4FTT1G,kate spade new york,yes,,GB796483635272,Y,https://www.google.com/search?q=796483635272+kate+spade+new+york+Women%27s+Holland+Quartz+Stainless+Steel+Three-Hand+Watch%2C+Color%3A+Gold+%28Model%3A+KSW1814%29&tbm=shop,https://www.amazon.com/dp/B0CH3RHY4F?psc=1,"https://www.google.com/shopping/product/4571622225439473034/offers?q=796483635272&prds=cid:4571622225439473034,cond:1",6pm.com,186.54,317.12,352.56,,N
"Kate Spade New York Pink/Green Travel Umbrella, Geo Spade",314550.0,278671.0,59.24,1.0,59.0,$120.63 ,$59.00 ,A302A2L4QHAVOL,2.0,B07SLD5MYR,0825466982369,825466982369,B07NXVTK8T,Kate Spade New York,yes,,GB825466982369,N,https://www.google.com/search?q=825466982369+Kate+Spade+New+York+Pink%2FGreen+Travel+Umbrella%2C+Geo+Spade&tbm=shop,https://www.amazon.com/dp/B07SLD5MYR?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Recipe Box with Cards and Dividers, Kitchen Organizer Includes 40 Double Sided Recipe Cards and 8 Divider Tabs, Citrus Twist",194172.0,143624.0,49.95,4.0,49.95,$58.34 ,,-,0.0,B07MR6HCQZ,0825466972926,825466972926,B01KYP8GQ0,Kate Spade New York,yes,,GB825466972926,Y,https://www.google.com/search?q=825466972926+Kate+Spade+New+York+Recipe+Box+with+Cards+and+Dividers%2C+Kitchen+Organizer+Includes+40+Double+Sided+Recipe+Cards+and+8+Divider+Tabs%2C+Citrus+Twist&tbm=shop,https://www.amazon.com/dp/B07MR6HCQZ?psc=1,"https://www.google.com/shopping/product/6537277869878317064/offers?q=825466972926&prds=cid:6537277869878317064,cond:1",Not Found,,,,,N
Kate Spade New York Sadie Envelope Leather Crossbody Purse (Sapphire),142439.0,114103.0,82.94,4.0,82.94,$179.00 ,$82.95 ,A6SA3YQONVT1,2.0,B0CKWLCLPW,0196021370311,196021370311,B0B1T77BY2,Kate Spade New York,no,,GB196021370311,Y,https://www.google.com/search?q=196021370311+Kate+Spade+New+York+Sadie+Envelope+Leather+Crossbody+Purse+%28Sapphire%29&tbm=shop,https://www.amazon.com/dp/B0CKWLCLPW?psc=1,"https://www.google.com/shopping/product/11540227903015816101/offers?q=196021370311&prds=cid:11540227903015816101,cond:1",Not Found,,,,,N
Kate Spade New York Sadie Envelope Leather Crossbody Purse (Yazu jam),141944.0,112001.0,94.99,4.0,94.99,$149.77 ,$97.85 ,A6SA3YQONVT1,2.0,B0C5G2D79J,0196021272318,196021272318,B0B1T77BY2,Kate Spade New York,no,,GB196021272318,Y,https://www.google.com/search?q=196021272318+Kate+Spade+New+York+Sadie+Envelope+Leather+Crossbody+Purse+%28Yazu+jam%29&tbm=shop,https://www.amazon.com/dp/B0C5G2D79J?psc=1,"https://www.google.com/shopping/product/14035175347363284959/offers?q=196021272318&prds=cid:14035175347363284959,cond:1",Not Found,,,,,N
"Kate Spade New York Garden Floral Crock with Wood Utensils, one size, Green",338685.0,245112.0,75.0,,75.0,$75.00 ,$122.74 ,ANZYNJW9IIF9C,1.0,B0BT3BVZPH,0882864869210,882864869210,,Kate Spade New York,yes,,GB882864869210,Y,https://www.google.com/search?q=882864869210+Kate+Spade+New+York+Garden+Floral+Crock+with+Wood+Utensils%2C+one+size%2C+Green&tbm=shop,https://www.amazon.com/dp/B0BT3BVZPH?psc=1,"https://www.google.com/shopping/product/3202792386738075373/offers?q=882864869210&prds=cid:3202792386738075373,cond:1",Lenox,63.97,108.75,120.9,,N
Kate Spade New York Parker Medium Leather Satchel Frosty Sky,507118.0,513367.0,168.9,1.0,168.9,$193.76 ,$187.00 ,A316X216AI9M56,2.0,B0BSVHJK8C,0196021167645,196021167645,B0BFVWL92V,Kate Spade New York,yes,,GB196021167645,Y,https://www.google.com/search?q=196021167645+Kate+Spade+New+York+Parker+Medium+Leather+Satchel+Frosty+Sky&tbm=shop,https://www.amazon.com/dp/B0BSVHJK8C?psc=1,"https://www.google.com/shopping/product/14597078115414267290/offers?q=196021167645&prds=cid:14597078115414267290,cond:1",Not Found,,,,,N
Kate Spade New York Heritage Spade Small Heart Studs Earrings Black One Size,346940.0,274528.0,41.0,5.0,41.0,$105.81 ,$59.99 ,-,0.0,B07MCY4TDL,0098686732506,098686732506,B07NJ85GC4,Kate Spade New York,yes,,GB098686732506,Y,https://www.google.com/search?q=098686732506+Kate+Spade+New+York+Heritage+Spade+Small+Heart+Studs+Earrings+Black+One+Size&tbm=shop,https://www.amazon.com/dp/B07MCY4TDL?psc=1,"https://www.google.com/shopping/product/2045553907893025837/offers?q=098686732506&prds=cid:2045553907893025837,cond:1",Not Found,,,,,N
"Kate Spade New York Women's Rosie Pebbled Leather Flap Camera Bag, Black",350729.0,423271.0,129.84,2.0,129.24,$182.00 ,$144.96 ,A3Q8XH0WHEBH8F,1.0,B0CMW92WPV,0196021024764,196021024764,B0CN4VZK62,Kate Spade New York,yes,,GB196021024764,Y,https://www.google.com/search?q=196021024764+Kate+Spade+New+York+Women%27s+Rosie+Pebbled+Leather+Flap+Camera+Bag%2C+Black&tbm=shop,https://www.amazon.com/dp/B0CMW92WPV?psc=1,"https://www.google.com/shopping/product/15419212443331943129/offers?q=196021024764&prds=cid:15419212443331943129,cond:1",Not Found,,,,,N
"Kate Spade New York Women's Monica Pebbled Leather Flap Crossbody Bag, Polished Blue",434538.0,660607.0,156.33,3.0,156.33,$198.00 ,,-,0.0,B0CPR3RJ8L,0196021371110,196021371110,B0CDVKMCSP,Kate spade New York,yes,,GB196021371110,N,https://www.google.com/search?q=196021371110+Kate+Spade+New+York+Women%27s+Monica+Pebbled+Leather+Flap+Crossbody+Bag%2C+Polished+Blue&tbm=shop,https://www.amazon.com/dp/B0CPR3RJ8L?psc=1,Not Found,Not Found,,,,,N
Kate Spade Monica Leather Crossbody (Enchanted green),446983.0,661129.0,189.97,1.0,172.99,$191.05 ,$179.37 ,A316X216AI9M56,1.0,B0CDVJX7R3,0196021324666,196021324666,B0CDVKMCSP,Kate Spade New York,no,,GB196021324666,Y,https://www.google.com/search?q=196021324666+Kate+Spade+Monica+Leather+Crossbody+%28Enchanted+green%29&tbm=shop,https://www.amazon.com/dp/B0CDVJX7R3?psc=1,"https://www.google.com/shopping/product/3580629277139862304/offers?q=196021324666&prds=cid:3580629277139862304,cond:1",Not Found,,,,,N
Kate Spade Kitt Nylon Large Tote (Muted fuchsia),196919.0,198487.0,137.95,1.0,129.95,$194.00 ,$147.33 ,A3Q8XH0WHEBH8F,3.0,B0BJ3P9JCM,0196021167928,196021167928,B09YFX29HK,Kate Spade New York,no,,GB196021167928,Y,https://www.google.com/search?q=196021167928+Kate+Spade+Kitt+Nylon+Large+Tote+%28Muted+fuchsia%29&tbm=shop,https://www.amazon.com/dp/B0BJ3P9JCM?psc=1,"https://www.google.com/shopping/product/17193516304195544719/offers?q=196021167928&prds=cid:17193516304195544719,cond:1",Not Found,,,,,N
Kate Spade Kitt Nylon Large Tote (Black 1),197437.0,201862.0,109.9,1.0,105.13,$179.00 ,$118.62 ,A10BRZEU73DW5C,3.0,B0CL3NRPHZ,0196021372438,196021372438,B09YFX29HK,Kate spade New York,yes,,GB196021372438,N,https://www.google.com/search?q=196021372438+Kate+Spade+Kitt+Nylon+Large+Tote+%28Black+1%29&tbm=shop,https://www.amazon.com/dp/B0CL3NRPHZ?psc=1,Not Found,Not Found,,,,,N
Kate Spade Kitt Nylon Large Tote (Platinum grey),200390.0,201732.0,97.9,3.0,97.89,$179.00 ,$117.60 ,A316X216AI9M56,1.0,B0CL3NPHFD,0196021372445,196021372445,B09YFX29HK,Kate spade New York,yes,,GB196021372445,Y,https://www.google.com/search?q=196021372445+Kate+Spade+Kitt+Nylon+Large+Tote+%28Platinum+grey%29&tbm=shop,https://www.amazon.com/dp/B0CL3NPHFD?psc=1,"https://www.google.com/shopping/product/882124479992812137/offers?q=196021372445&prds=cid:882124479992812137,cond:1",Not Found,,,,,N
Kate Spade Kitt Nylon Large Tote (Thunder cloud),197586.0,198282.0,,,186.22,$186.22 ,$248.04 ,-,0.0,B0BJ4SRK7Q,0196021120848,196021120848,B09YFX29HK,Kate Spade New York,yes,,GB196021120848,N,https://www.google.com/search?q=196021120848+Kate+Spade+Kitt+Nylon+Large+Tote+%28Thunder+cloud%29&tbm=shop,https://www.amazon.com/dp/B0BJ4SRK7Q?psc=1,Not Found,Not Found,,,,,N
Kate Spade Kitt Nylon Large Tote (Warm beige),195871.0,199178.0,108.88,3.0,108.76,$199.00 ,$144.30 ,A316X216AI9M56,1.0,B09YFZ2HW3,0196021070624,196021070624,B09YFX29HK,Kate Spade New York,yes,,GB196021070624,N,https://www.google.com/search?q=196021070624+Kate+Spade+Kitt+Nylon+Large+Tote+%28Warm+beige%29&tbm=shop,https://www.amazon.com/dp/B09YFZ2HW3?psc=1,Not Found,Not Found,,,,,N
Kate Spade Kitt Nylon Large Tote (Deep jade),195978.0,201501.0,,,159.0,$194.00 ,$159.00 ,A316X216AI9M56,1.0,B0BJ3524FW,0196021167911,196021167911,B09YFX29HK,Kate Spade New York,yes,,GB196021167911,N,https://www.google.com/search?q=196021167911+Kate+Spade+Kitt+Nylon+Large+Tote+%28Deep+jade%29&tbm=shop,https://www.amazon.com/dp/B0BJ3524FW?psc=1,Not Found,Not Found,,,,,N
